Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Dept Code,Level
2981,Finance,Male,48,Consultant,03:05.6,8,High School,4,7700,45,6,16,9,75,7,41,1,1.27,FALSE,D02,Level 1
2982,IT,Male,56,Technician,03:05.6,2,High School,5,5250,47,41,17,4,25,12,52,0,4.77,FALSE,D01,Level 4
2983,Sales,Male,49,Manager,03:05.6,3,Bachelor,1,6600,42,13,16,3,75,15,60,1,3.84,FALSE,D08,Level 4
2984,IT,Male,58,Manager,03:05.6,1,Bachelor,3,7800,58,47,17,7,75,5,44,1,4.93,TRUE,D01,Level 4
2985,Legal,Female,44,Developer,03:05.6,9,Bachelor,5,7500,39,8,20,8,100,17,90,0,2.81,FALSE,#N/A,Level 1
2986,IT,Male,40,Engineer,03:05.6,5,High School,2,7200,43,3,8,8,25,15,86,1,1.42,FALSE,D01,Level 1
2987,IT,Male,23,Developer,03:05.6,4,Master,5,7500,46,43,11,0,50,15,80,1,1.02,FALSE,D01,Level 1
2988,Sales,Male,31,Consultant,03:05.6,3,High School,3,7150,32,35,17,10,50,5,80,0,1.22,FALSE,D08,Level 1
2989,Sales,Female,48,Manager,03:05.6,8,Bachelor,1,6600,50,2,25,8,75,7,94,1,2.35,FALSE,D08,Level 4
2990,Customer Support,Female,47,Engineer,03:05.6,0,Bachelor,4,8400,51,48,15,8,75,2,56,0,4.82,FALSE,D03,Level 1
2991,Legal,Male,51,Technician,03:05.6,8,PhD,5,5250,58,48,28,6,75,2,84,2,4.38,FALSE,#N/A,Level 4
2992,HR,Other,42,Analyst,03:05.6,5,Bachelor,3,5200,49,40,22,0,0,11,65,1,4.39,TRUE,D05,Level 1
2993,Marketing,Female,55,Analyst,03:05.6,2,Bachelor,4,5600,34,43,27,13,100,9,16,2,4.78,FALSE,D07,Level 1
2994,Sales,Female,41,Specialist,03:05.6,3,Bachelor,3,5850,50,17,13,10,0,17,0,2,3.01,FALSE,D08,Level 4
2995,Operations,Male,52,Analyst,03:05.6,1,Bachelor,2,4800,38,21,28,5,75,18,70,2,4.22,FALSE,D09,Level 1
2996,Marketing,Female,46,Analyst,03:05.6,6,Master,3,5200,39,44,14,13,50,2,27,2,4.03,FALSE,D07,Level 1
2997,Customer Support,Female,34,Engineer,03:05.6,2,Master,3,7800,42,3,23,3,25,18,17,2,1.74,FALSE,D03,Level 1
2998,Operations,Female,42,Developer,03:05.6,0,Bachelor,1,5500,41,22,22,4,0,12,55,2,1.66,FALSE,D09,Level 1
2999,Operations,Female,29,Consultant,03:05.6,2,Bachelor,5,8250,56,37,4,4,0,15,65,1,1.16,FALSE,D09,Level 1
3000,Finance,Male,46,Specialist,03:05.6,4,High School,1,4950,39,24,13,11,0,16,28,2,2.33,FALSE,D02,Level 4
3001,Finance,Male,26,Analyst,03:05.6,8,Bachelor,2,4800,45,26,29,10,25,5,22,0,1.6,FALSE,D02,Level 1
3002,Sales,Male,46,Manager,03:05.6,1,High School,4,8400,46,42,14,8,0,3,74,1,1.03,FALSE,D08,Level 4
3003,Operations,Female,39,Developer,03:05.6,9,Bachelor,2,6000,56,19,5,7,50,10,96,1,2.49,FALSE,D09,Level 1
3004,Legal,Male,38,Manager,03:05.6,1,Bachelor,3,7800,42,19,17,3,100,7,79,0,2.96,FALSE,#N/A,Level 4
3005,Customer Support,Male,23,Technician,03:05.6,0,Bachelor,3,4550,40,18,15,5,75,6,36,2,2.62,FALSE,D03,Level 4
3006,Marketing,Male,31,Consultant,03:05.6,5,Bachelor,1,6050,45,5,6,8,50,6,24,1,3.07,TRUE,D07,Level 1
3007,Marketing,Female,51,Developer,03:05.6,5,High School,1,5500,48,23,19,6,75,6,83,1,3.15,FALSE,D07,Level 1
3008,Legal,Male,43,Manager,03:05.6,3,High School,1,6600,58,31,10,9,0,19,28,1,3.52,FALSE,#N/A,Level 4
3009,Marketing,Male,57,Developer,03:05.6,6,Bachelor,1,5500,31,13,27,12,50,8,35,1,4.63,TRUE,D07,Level 1
3010,IT,Male,27,Engineer,03:05.6,2,High School,3,7800,50,17,1,12,25,12,7,0,2.84,FALSE,D01,Level 1
3011,HR,Male,45,Developer,03:05.6,9,Bachelor,2,6000,57,25,24,9,100,1,34,2,3.12,FALSE,D05,Level 1
3012,Legal,Female,23,Consultant,03:05.6,9,High School,5,8250,45,45,28,8,100,17,91,0,1.75,FALSE,#N/A,Level 1
3013,Legal,Female,26,Technician,03:05.6,3,Bachelor,3,4550,35,2,11,10,50,19,62,2,2.1,FALSE,#N/A,Level 4
3014,Finance,Male,23,Consultant,03:05.6,7,Bachelor,3,7150,36,32,26,8,100,9,77,2,1.43,FALSE,D02,Level 1
3015,HR,Male,35,Analyst,03:05.6,6,Bachelor,1,4400,46,26,14,10,100,1,73,1,4.66,FALSE,D05,Level 1
3016,Legal,Female,48,Manager,03:05.6,2,High School,2,7200,47,3,6,0,100,19,62,0,4.45,FALSE,#N/A,Level 4
3017,Legal,Female,31,Consultant,03:05.6,6,Bachelor,2,6600,34,4,1,6,100,3,50,0,2.79,FALSE,#N/A,Level 1
3018,IT,Male,38,Developer,03:05.6,3,Bachelor,3,6500,51,20,16,4,25,15,23,2,4.59,TRUE,D01,Level 1
3019,Engineering,Female,59,Consultant,03:05.6,4,High School,4,7700,52,34,22,14,0,12,42,2,2.3,FALSE,D04,Level 1
3020,Marketing,Male,23,Specialist,03:05.6,4,High School,1,4950,48,26,5,11,75,6,51,2,1.95,FALSE,D07,Level 4
3021,HR,Male,47,Technician,03:05.6,4,Master,3,4550,58,42,12,13,50,18,43,0,2.23,TRUE,D05,Level 4
3022,Legal,Female,48,Engineer,03:05.6,1,Bachelor,1,6600,59,46,11,0,100,10,72,1,4.78,TRUE,#N/A,Level 1
3023,Sales,Male,55,Analyst,03:05.6,9,High School,4,5600,39,22,2,7,50,13,24,2,3.11,FALSE,D08,Level 1
3024,Engineering,Female,22,Developer,03:05.6,4,Bachelor,2,6000,44,22,29,0,75,16,6,0,1.95,FALSE,D04,Level 1
3025,Finance,Female,24,Developer,03:05.6,3,High School,3,6500,60,27,28,0,75,5,52,0,4.34,TRUE,D02,Level 1
3026,Customer Support,Female,48,Engineer,03:05.6,4,High School,1,6600,59,27,16,13,75,16,78,2,3.82,FALSE,D03,Level 1
3027,Marketing,Male,41,Engineer,03:05.6,3,Bachelor,4,8400,38,35,2,0,0,18,31,1,3.31,FALSE,D07,Level 1
3028,Marketing,Female,45,Specialist,03:05.6,2,Bachelor,3,5850,31,39,12,11,0,7,5,0,4.67,FALSE,D07,Level 4
3029,IT,Male,57,Analyst,03:05.6,4,Bachelor,5,6000,31,33,14,5,50,19,52,2,2.02,FALSE,D01,Level 1
3030,Marketing,Female,26,Engineer,03:05.6,9,High School,4,8400,45,23,10,2,25,2,95,2,4.04,FALSE,D07,Level 1
3031,Finance,Female,36,Manager,03:05.6,0,PhD,2,7200,46,33,12,3,75,2,50,0,2.81,FALSE,D02,Level 4
3032,Customer Support,Male,48,Developer,03:05.6,4,Bachelor,2,6000,32,26,18,12,25,4,30,0,2.37,TRUE,D03,Level 1
3033,Engineering,Male,48,Manager,03:05.6,3,Bachelor,4,8400,37,20,24,1,100,6,6,1,3.46,FALSE,D04,Level 4
3034,Finance,Female,27,Specialist,03:05.6,9,Bachelor,1,4950,30,30,11,13,50,4,32,1,2.22,FALSE,D02,Level 4
3035,Marketing,Female,25,Engineer,03:05.6,8,High School,3,7800,34,30,12,11,100,4,82,2,4.99,FALSE,D07,Level 1
3036,Finance,Female,23,Technician,03:05.6,8,High School,5,5250,37,45,10,14,100,16,40,2,4.14,FALSE,D02,Level 4
3037,Operations,Male,25,Analyst,03:05.6,9,Master,2,4800,50,45,14,7,100,8,71,2,3.13,FALSE,D09,Level 1
3038,Engineering,Female,42,Consultant,03:05.6,1,Bachelor,5,8250,34,31,7,7,50,2,89,2,3.33,FALSE,D04,Level 1
3039,IT,Male,36,Analyst,03:05.6,1,Master,5,6000,37,48,25,9,50,2,83,1,4.1,TRUE,D01,Level 1
3040,Engineering,Female,56,Engineer,03:05.6,0,Bachelor,2,7200,55,47,5,3,25,19,77,1,2.31,FALSE,D04,Level 1
3041,IT,Other,56,Engineer,03:05.6,5,Bachelor,4,8400,56,8,18,13,0,7,84,1,3.35,FALSE,D01,Level 1
3042,Finance,Male,56,Engineer,03:05.6,7,Bachelor,4,8400,45,12,6,8,0,19,41,2,1.4,TRUE,D02,Level 1
3043,HR,Male,34,Engineer,03:05.6,7,Master,5,9000,42,6,1,8,75,2,23,1,1.67,FALSE,D05,Level 1
3044,Marketing,Female,34,Developer,03:05.6,8,High School,3,6500,59,25,22,5,75,6,35,0,2.49,TRUE,D07,Level 1
3045,Customer Support,Female,46,Technician,03:05.6,8,PhD,4,4900,37,10,27,0,100,17,27,2,2.29,FALSE,D03,Level 4
3046,Legal,Female,60,Engineer,03:05.6,1,High School,5,9000,60,34,17,8,75,19,18,1,1.4,FALSE,#N/A,Level 1
3047,Legal,Female,53,Analyst,03:05.6,9,Bachelor,2,4800,50,29,0,9,25,8,34,2,2.46,FALSE,#N/A,Level 1
3048,Customer Support,Female,58,Consultant,03:05.6,8,High School,5,8250,39,48,17,5,100,13,58,2,3.74,FALSE,D03,Level 1
3049,Engineering,Male,54,Specialist,03:05.6,6,Bachelor,1,4950,41,15,25,9,100,12,44,0,3.77,FALSE,D04,Level 4
3050,Sales,Female,22,Consultant,03:05.6,0,High School,5,8250,53,13,5,5,50,7,13,2,3.52,FALSE,D08,Level 1
3051,Marketing,Female,33,Specialist,03:05.6,2,Bachelor,4,6300,45,35,22,1,75,16,90,1,2.03,FALSE,D07,Level 4
3052,Engineering,Male,53,Manager,03:05.6,3,High School,5,9000,54,4,13,5,0,18,49,0,1.05,FALSE,D04,Level 4
3053,Engineering,Male,59,Developer,03:05.6,0,High School,5,7500,33,1,13,0,75,11,61,0,3.15,FALSE,D04,Level 1
3054,Engineering,Female,54,Analyst,03:05.6,3,Master,5,6000,41,35,29,3,75,7,41,1,1.54,TRUE,D04,Level 1
3055,Engineering,Male,57,Manager,03:05.6,2,Bachelor,2,7200,50,48,19,4,0,12,46,1,3.03,FALSE,D04,Level 4
3056,Finance,Female,47,Specialist,03:05.6,2,High School,3,5850,52,3,22,14,75,6,20,2,1.42,TRUE,D02,Level 4
3057,Operations,Male,53,Technician,03:05.6,7,Bachelor,3,4550,46,16,23,9,100,11,72,0,2.94,FALSE,D09,Level 4
3058,Engineering,Male,27,Analyst,03:05.6,7,High School,3,5200,60,32,9,7,75,15,35,2,4.34,FALSE,D04,Level 1
3059,Engineering,Male,57,Consultant,03:05.6,2,Bachelor,1,6050,36,32,13,1,50,2,9,1,2.25,FALSE,D04,Level 1
3060,Engineering,Male,30,Engineer,03:05.6,6,Bachelor,4,8400,57,15,20,11,50,6,11,1,2.78,FALSE,D04,Level 1
3061,Operations,Female,37,Engineer,03:05.6,3,High School,3,7800,54,22,28,1,25,15,54,1,3.56,FALSE,D09,Level 1
3062,HR,Other,25,Technician,03:05.6,0,Bachelor,2,4200,57,10,7,2,100,19,57,2,1.63,FALSE,D05,Level 4
3063,Sales,Female,50,Specialist,03:05.6,6,Master,5,6750,34,14,9,6,100,2,65,0,4.45,FALSE,D08,Level 4
3064,HR,Female,28,Analyst,03:05.6,5,High School,5,6000,34,13,7,0,0,18,82,0,2.54,FALSE,D05,Level 1
3065,Legal,Female,34,Developer,03:05.6,1,High School,5,7500,50,22,17,2,50,4,58,0,3.47,FALSE,#N/A,Level 1
3066,Marketing,Male,23,Specialist,03:05.6,1,High School,4,6300,51,13,1,2,75,11,6,1,2.14,FALSE,D07,Level 4
3067,Finance,Male,42,Specialist,03:05.6,7,High School,4,6300,42,25,11,4,25,4,81,1,4.68,FALSE,D02,Level 4
3068,Operations,Female,38,Developer,03:05.6,9,High School,2,6000,40,5,19,7,0,2,99,0,2.1,TRUE,D09,Level 1
3069,Marketing,Female,26,Analyst,03:05.6,5,Bachelor,1,4400,31,19,28,13,0,1,64,1,3.58,FALSE,D07,Level 1
3070,Marketing,Male,25,Consultant,03:05.6,3,Master,1,6050,42,21,18,7,100,15,97,0,4.99,FALSE,D07,Level 1
3071,HR,Female,30,Engineer,03:05.6,1,High School,2,7200,53,31,16,0,75,8,63,0,4.71,FALSE,D05,Level 1
3072,Finance,Male,53,Specialist,03:05.6,1,High School,4,6300,37,23,5,5,0,10,36,0,4.31,FALSE,D02,Level 4
3073,Marketing,Female,44,Engineer,03:05.6,3,Bachelor,3,7800,53,16,28,2,50,2,3,1,2.36,FALSE,D07,Level 1
3074,Operations,Other,41,Manager,03:05.6,6,High School,5,9000,57,18,1,0,25,14,65,0,4.58,FALSE,D09,Level 4
3075,Finance,Female,48,Engineer,03:05.6,0,Bachelor,4,8400,35,15,19,12,100,7,70,1,1.24,FALSE,D02,Level 1
3076,Finance,Female,50,Analyst,03:05.6,4,High School,5,6000,38,42,28,7,50,12,5,2,1.37,FALSE,D02,Level 1
3077,IT,Female,44,Developer,03:05.6,3,High School,5,7500,57,48,28,0,0,14,67,0,1.94,FALSE,D01,Level 1
3078,Engineering,Other,50,Manager,03:05.6,3,High School,4,8400,47,39,1,1,25,5,69,1,3.39,TRUE,D04,Level 4
3079,Legal,Female,36,Engineer,03:05.6,6,Master,3,7800,37,16,27,10,100,16,44,2,1.84,FALSE,#N/A,Level 1
3080,Finance,Male,54,Technician,03:05.6,1,Bachelor,3,4550,60,42,4,14,100,13,72,1,3.92,FALSE,D02,Level 4
3081,Customer Support,Male,53,Technician,03:05.6,5,PhD,1,3850,47,24,6,6,50,11,71,2,1.96,FALSE,D03,Level 4
3082,Finance,Male,44,Technician,03:05.6,8,Bachelor,5,5250,43,44,25,11,100,6,82,1,2.41,FALSE,D02,Level 4
3083,Operations,Male,56,Developer,03:05.6,7,PhD,2,6000,54,18,0,10,100,11,17,2,4.64,FALSE,D09,Level 1
3084,Sales,Female,36,Developer,03:05.6,7,Bachelor,2,6000,53,29,15,11,25,14,35,1,1.78,FALSE,D08,Level 1
3085,Finance,Male,24,Manager,03:05.6,7,High School,1,6600,43,7,16,3,0,19,34,1,4.24,FALSE,D02,Level 4
3086,Marketing,Female,32,Specialist,03:05.6,0,High School,5,6750,59,44,13,14,100,6,12,1,1.03,FALSE,D07,Level 4
3087,Customer Support,Female,47,Analyst,03:05.6,5,Bachelor,5,6000,57,30,5,0,25,10,77,1,3.05,FALSE,D03,Level 1
3088,Operations,Female,24,Analyst,03:05.6,9,Master,3,5200,42,34,21,3,0,16,54,2,3.09,FALSE,D09,Level 1
3089,IT,Male,50,Engineer,03:05.6,7,High School,4,8400,45,2,1,5,50,2,94,1,3.76,FALSE,D01,Level 1
3090,Sales,Female,49,Engineer,03:05.6,0,Bachelor,5,9000,59,8,24,14,100,2,85,2,1.64,FALSE,D08,Level 1
3091,Engineering,Female,35,Engineer,03:05.6,7,Bachelor,1,6600,48,2,24,13,75,12,9,2,2,FALSE,D04,Level 1
3092,Legal,Female,33,Specialist,03:05.6,4,Bachelor,4,6300,37,3,1,5,100,13,43,2,2.23,FALSE,#N/A,Level 4
3093,Finance,Female,57,Developer,03:05.6,6,Bachelor,5,7500,52,30,28,5,50,9,96,1,1.18,FALSE,D02,Level 1
3094,Operations,Female,32,Technician,03:05.6,4,High School,1,3850,43,39,24,14,100,16,69,0,1.28,FALSE,D09,Level 4
3095,IT,Male,41,Manager,03:05.6,1,Bachelor,2,7200,47,15,16,0,75,11,67,1,4.56,TRUE,D01,Level 4
3096,Operations,Female,52,Specialist,03:05.6,8,Bachelor,3,5850,35,26,1,1,100,18,16,2,3.61,FALSE,D09,Level 4
3097,Sales,Female,25,Analyst,03:05.6,5,Bachelor,3,5200,57,42,10,5,25,10,50,2,1.77,TRUE,D08,Level 1
3098,Marketing,Male,53,Analyst,03:05.6,7,Bachelor,2,4800,32,45,11,7,50,12,19,2,3.68,TRUE,D07,Level 1
3099,HR,Male,30,Analyst,03:05.6,2,High School,3,5200,35,0,23,13,0,1,73,0,1.14,FALSE,D05,Level 1
3100,Operations,Female,32,Analyst,03:05.6,2,Master,4,5600,53,16,5,10,50,1,35,0,2.17,FALSE,D09,Level 1
3101,Operations,Female,47,Manager,03:05.6,7,High School,4,8400,34,6,29,14,25,14,13,2,3.2,FALSE,D09,Level 4
3102,Operations,Male,55,Manager,03:05.6,2,Bachelor,2,7200,60,8,5,13,0,17,2,2,2.37,FALSE,D09,Level 4
3103,IT,Male,58,Manager,03:05.6,6,Bachelor,2,7200,50,43,1,10,100,9,44,1,4.34,FALSE,D01,Level 4
3104,Engineering,Female,26,Manager,03:05.6,2,High School,4,8400,49,23,3,0,75,4,28,1,1.81,FALSE,D04,Level 4
3105,Operations,Male,51,Engineer,03:05.6,5,Bachelor,5,9000,34,48,1,4,0,1,71,2,1.12,FALSE,D09,Level 1
3106,IT,Female,25,Engineer,03:05.6,6,Bachelor,2,7200,49,23,25,11,0,10,84,0,1.08,FALSE,D01,Level 1
3107,Engineering,Female,54,Consultant,03:05.6,6,Bachelor,2,6600,60,22,27,0,100,5,10,0,1,FALSE,D04,Level 1
3108,Legal,Male,57,Analyst,03:05.6,8,High School,3,5200,45,34,13,3,100,8,8,2,4.74,FALSE,#N/A,Level 1
3109,Engineering,Female,48,Consultant,03:05.6,7,Bachelor,1,6050,56,34,28,10,75,5,9,1,2.76,FALSE,D04,Level 1
3110,Legal,Male,55,Developer,03:05.6,4,Bachelor,1,5500,56,4,17,5,75,13,55,0,3.14,TRUE,#N/A,Level 1
3111,Operations,Female,49,Specialist,03:05.6,8,High School,1,4950,48,49,7,7,100,4,84,0,1.36,FALSE,D09,Level 4
3112,Customer Support,Female,46,Specialist,03:05.6,8,Bachelor,5,6750,30,38,4,0,25,10,22,2,1.59,FALSE,D03,Level 4
3113,Operations,Female,44,Analyst,03:05.6,0,Master,3,5200,41,49,2,12,50,7,31,1,2.19,TRUE,D09,Level 1
3114,Sales,Female,34,Developer,03:05.6,6,Bachelor,4,7000,46,21,17,2,75,19,65,2,1.51,FALSE,D08,Level 1
3115,IT,Male,52,Engineer,03:05.6,4,Bachelor,2,7200,48,23,10,0,0,6,50,1,1.88,FALSE,D01,Level 1
3116,Finance,Male,50,Engineer,03:05.6,2,High School,3,7800,53,24,8,1,100,8,8,1,4.27,FALSE,D02,Level 1
3117,Finance,Male,44,Analyst,03:05.6,2,High School,5,6000,36,15,24,14,0,13,32,0,4.39,FALSE,D02,Level 1
3118,Engineering,Female,44,Engineer,03:05.6,4,Bachelor,1,6600,46,37,8,11,0,16,15,0,1.23,FALSE,D04,Level 1
3119,HR,Female,58,Developer,03:05.6,8,Master,1,5500,33,49,5,13,100,17,84,0,2.4,TRUE,D05,Level 1
3120,HR,Male,50,Technician,03:05.6,2,Bachelor,3,4550,55,0,19,14,75,4,74,1,3.49,FALSE,D05,Level 4
3121,IT,Female,33,Analyst,03:05.6,6,Bachelor,3,5200,37,15,0,3,0,7,21,0,4.14,FALSE,D01,Level 1
3122,Finance,Female,53,Manager,03:05.6,5,Bachelor,4,8400,41,45,3,6,25,5,64,1,4.17,TRUE,D02,Level 4
3123,Legal,Male,22,Manager,03:05.6,4,Bachelor,5,9000,49,30,15,13,0,10,3,0,2.58,FALSE,#N/A,Level 4
3124,Legal,Female,40,Manager,03:05.6,2,Bachelor,1,6600,50,25,27,2,50,8,90,0,3.79,TRUE,#N/A,Level 4
3125,Operations,Female,45,Analyst,03:05.6,5,Bachelor,3,5200,39,24,1,1,75,2,63,0,2.89,FALSE,D09,Level 1
3126,Finance,Female,46,Consultant,03:05.6,9,High School,4,7700,46,9,18,3,0,7,30,1,3.84,FALSE,D02,Level 1
3127,Customer Support,Male,28,Technician,03:05.6,3,High School,5,5250,34,37,26,11,75,16,23,1,4.41,FALSE,D03,Level 4
3128,Legal,Male,47,Technician,03:05.6,2,Bachelor,4,4900,44,40,6,5,75,17,58,1,2.9,FALSE,#N/A,Level 4
3129,Marketing,Female,39,Analyst,03:05.6,6,Master,1,4400,43,3,24,14,50,18,94,2,2.37,FALSE,D07,Level 1
3130,Legal,Female,26,Manager,03:05.6,2,PhD,1,6600,51,2,28,1,50,16,1,0,4.12,FALSE,#N/A,Level 4
3131,Marketing,Male,57,Developer,03:05.6,5,High School,5,7500,47,26,14,11,50,1,31,0,4.38,FALSE,D07,Level 1
3132,Engineering,Female,50,Technician,03:05.6,8,Bachelor,5,5250,49,47,15,7,75,11,80,0,2.22,FALSE,D04,Level 4
3133,Marketing,Female,29,Developer,03:05.6,8,Master,1,5500,39,15,9,8,50,10,25,2,2.4,FALSE,D07,Level 1
3134,IT,Male,41,Analyst,03:05.6,4,PhD,4,5600,39,27,13,11,25,11,74,2,1.95,FALSE,D01,Level 1
3135,Sales,Female,49,Consultant,03:05.6,8,Bachelor,3,7150,34,20,0,4,50,1,53,2,4.31,FALSE,D08,Level 1
3136,Operations,Female,40,Consultant,03:05.6,8,Master,2,6600,34,14,18,2,50,14,48,0,1.4,FALSE,D09,Level 1
3137,HR,Female,35,Technician,03:05.6,9,PhD,3,4550,42,29,3,13,25,17,5,0,3.56,TRUE,D05,Level 4
3138,Customer Support,Female,41,Consultant,03:05.6,0,Bachelor,4,7700,36,10,16,9,0,4,83,1,1.63,FALSE,D03,Level 1
3139,IT,Male,30,Analyst,03:05.6,2,Bachelor,5,6000,42,31,12,6,25,10,50,0,3.99,FALSE,D01,Level 1
3140,HR,Male,44,Engineer,03:05.6,5,PhD,1,6600,45,33,19,9,75,8,55,0,3.54,FALSE,D05,Level 1
3141,Engineering,Female,26,Specialist,03:05.6,7,PhD,2,5400,31,12,5,5,50,14,58,0,2.13,FALSE,D04,Level 4
3142,Finance,Male,37,Engineer,03:05.6,0,Bachelor,3,7800,32,28,27,1,25,3,9,2,2.01,FALSE,D02,Level 1
3143,HR,Male,47,Technician,03:05.6,9,Bachelor,5,5250,35,40,2,14,100,6,85,0,1.3,FALSE,D05,Level 4
3144,Legal,Female,42,Technician,03:05.6,3,Bachelor,2,4200,48,45,7,0,50,9,28,2,3.9,FALSE,#N/A,Level 4
3145,Marketing,Other,50,Developer,03:05.6,1,High School,1,5500,34,0,19,10,0,2,58,2,3.21,TRUE,D07,Level 1
3146,Customer Support,Male,22,Technician,03:05.6,5,High School,3,4550,38,20,4,14,25,3,17,0,3.47,TRUE,D03,Level 4
3147,Legal,Male,36,Analyst,03:05.6,7,Bachelor,1,4400,43,32,2,4,50,7,84,0,1.84,FALSE,#N/A,Level 1
3148,Engineering,Male,55,Developer,03:05.6,2,High School,4,7000,56,39,8,6,75,18,70,1,1.75,FALSE,D04,Level 1
3149,IT,Female,57,Manager,03:05.6,7,Bachelor,3,7800,46,31,29,9,100,6,56,1,2.36,FALSE,D01,Level 4
3150,Finance,Male,32,Consultant,03:05.6,8,PhD,4,7700,60,16,14,4,50,7,79,0,2.91,FALSE,D02,Level 1
3151,Marketing,Male,29,Technician,03:05.6,8,Bachelor,2,4200,42,38,21,10,25,12,79,1,4.53,FALSE,D07,Level 4
3152,Marketing,Male,27,Developer,03:05.6,4,PhD,2,6000,59,11,17,3,25,6,1,1,3.61,FALSE,D07,Level 1
3153,Engineering,Male,45,Specialist,03:05.6,1,Master,4,6300,31,47,11,1,100,13,88,0,1.16,FALSE,D04,Level 4
3154,Sales,Female,34,Developer,03:05.6,2,High School,4,7000,56,29,1,5,25,13,4,0,1.59,FALSE,D08,Level 1
3155,HR,Male,51,Specialist,03:05.6,6,Bachelor,4,6300,41,32,21,7,25,11,97,0,3.03,FALSE,D05,Level 4
3156,IT,Male,52,Manager,03:05.6,0,High School,2,7200,37,37,24,7,75,11,85,1,4.52,TRUE,D01,Level 4
3157,Finance,Female,59,Consultant,03:05.6,2,High School,5,8250,37,32,12,2,100,1,25,2,3.21,TRUE,D02,Level 1
3158,Operations,Female,46,Engineer,03:05.6,1,Bachelor,4,8400,46,18,23,4,75,10,78,1,3.47,FALSE,D09,Level 1
3159,Marketing,Female,57,Technician,03:05.6,7,Bachelor,2,4200,54,26,29,0,25,11,48,2,4.67,FALSE,D07,Level 4
3160,Finance,Female,26,Manager,03:05.6,5,High School,5,9000,39,36,6,10,50,9,56,0,4.97,FALSE,D02,Level 4
3161,Operations,Male,33,Technician,03:05.6,9,High School,1,3850,59,14,28,3,25,13,43,1,4.9,FALSE,D09,Level 4
3162,Marketing,Male,43,Specialist,03:05.6,1,Bachelor,4,6300,42,49,7,14,50,18,40,2,4.03,FALSE,D07,Level 4
3163,Engineering,Male,42,Developer,03:05.6,2,Bachelor,1,5500,38,17,2,12,0,8,28,2,1.56,TRUE,D04,Level 1
3164,Sales,Male,47,Technician,03:05.6,4,High School,1,3850,34,42,28,2,100,3,22,1,1.92,FALSE,D08,Level 4
3165,HR,Female,48,Consultant,03:05.6,9,Master,1,6050,60,40,6,0,100,14,28,0,2.56,FALSE,D05,Level 1
3166,Operations,Female,42,Developer,03:05.6,0,Bachelor,1,5500,51,48,6,2,0,16,76,1,3.28,TRUE,D09,Level 1
3167,HR,Male,57,Developer,03:05.6,2,Master,5,7500,49,11,22,0,25,17,80,2,4.27,FALSE,D05,Level 1
3168,Engineering,Male,60,Technician,03:05.6,7,High School,5,5250,46,12,17,0,50,15,28,0,3.87,TRUE,D04,Level 4
3169,Legal,Male,44,Manager,03:05.6,4,High School,3,7800,46,21,8,11,0,9,12,1,3.54,FALSE,#N/A,Level 4
3170,Customer Support,Female,47,Technician,03:05.6,3,PhD,5,5250,31,48,10,3,50,9,29,2,4.39,FALSE,D03,Level 4
3171,Finance,Female,25,Analyst,03:05.6,6,High School,2,4800,32,27,19,1,50,5,87,2,4.36,FALSE,D02,Level 1
3172,Finance,Male,58,Engineer,03:05.6,6,Bachelor,1,6600,58,8,21,0,75,13,38,0,4.31,FALSE,D02,Level 1
3173,Legal,Male,50,Technician,03:05.6,2,Bachelor,2,4200,31,10,11,9,100,19,30,0,2.6,FALSE,#N/A,Level 4
3174,Engineering,Female,57,Manager,03:05.6,5,Bachelor,4,8400,35,7,3,9,100,15,89,1,1.8,FALSE,D04,Level 4
3175,IT,Female,44,Engineer,03:05.6,3,High School,5,9000,44,42,0,6,25,10,61,2,2.88,FALSE,D01,Level 1
3176,IT,Male,38,Technician,03:05.6,4,High School,5,5250,33,43,7,4,75,16,33,2,3.89,FALSE,D01,Level 4
3177,Engineering,Female,30,Consultant,03:05.6,1,Bachelor,1,6050,46,0,16,5,25,19,7,1,2.32,FALSE,D04,Level 1
3178,Finance,Female,25,Technician,03:05.6,9,Master,1,3850,52,14,8,8,75,13,38,2,4.58,FALSE,D02,Level 4
3179,Engineering,Female,53,Analyst,03:05.6,2,High School,4,5600,60,2,1,12,75,18,33,2,3.22,FALSE,D04,Level 1
3180,Sales,Female,36,Specialist,03:05.6,5,Bachelor,4,6300,60,7,12,4,25,7,27,1,3.13,FALSE,D08,Level 4
3181,Engineering,Female,55,Analyst,03:05.6,4,Master,4,5600,56,7,22,12,75,17,64,0,2.34,FALSE,D04,Level 1
3182,Finance,Female,39,Specialist,03:05.6,7,Bachelor,4,6300,43,47,2,11,75,8,8,0,3.1,FALSE,D02,Level 4
3183,Marketing,Male,24,Analyst,03:05.6,6,PhD,2,4800,57,23,19,8,50,18,61,0,4.03,FALSE,D07,Level 1
3184,Operations,Male,40,Specialist,03:05.6,2,High School,2,5400,34,44,22,9,25,15,34,0,3.76,FALSE,D09,Level 4
3185,Engineering,Female,49,Developer,03:05.6,2,Bachelor,4,7000,60,26,28,10,75,11,91,0,4.98,FALSE,D04,Level 1
